name,effect,ranking,score,risk,risk_category
오렌지라피오일,오렌지라피오일은 피부 보습 및 영양 공급에 도움을 주는 화장품 성분입니다. 이 오일은 피부 장벽을 강화하고 주름이나 건조함 개선에 유익한 오메가 지방산을 함유하고 있습니다. 하지만 일부 사람에게 알레르기 반응을 유발할 수 있으니 주의가 필요합니다.,,,민감성,알레르기
오렌지꽃추출물,"오렌지꽃추출물 (Citrus Aurantium Dulcis Flower Extract)은 주로 화장품에서 피부 진정 및 보습을 목적으로 사용됩니다. 항산화 성분이 풍부하여 피부의 활력을 더하며, 민감 피부에도 적합합니다. 단, 특정 피부 타입에는 자극이 될 수 있으니 주의가 필요합니다.",,,민감성,자극
오렌지꽃왁스,오렌지꽃왁스(Citrus Aurantium Dulcis Flower Wax)는 화장품에 부드러움과 보습을 더하는 데 사용됩니다. 피부를 보호하며 감각적인 향기를 제공합니다. 민감한 피부에도 적합하지만 개인에 따라 알레르기 반응이 있을 수 있어 주의가 필요합니다.,[안전],1,민감성,알레르기
오렌지꽃오일,"오렌지꽃오일(오렌지 블로섬 오일)은 향수, 스킨케어 제품에 사용되는 향기로운 에센셜 오일입니다. 피부를 진정시키고, 스트레스 완화 및 기분 전환에 도움을 줄 수 있습니다. 일부 민감 피부에는 자극이 될 수 있으니 주의가 필요합니다.",[주의],3-5,민감성,자극
오렌지꽃수,"오렌지꽃수(감귤나무 꽃수)는 화장품에서 보습과 진정 기능을 제공합니다. 항염 효과가 있어 민감성 피부 진정에 도움을 줄 수 있으며, 상쾌한 향으로 기분 전환에도 유용합니다. 하지만 감귤류 알레르기가 있는 경우 주의가 필요합니다.",,,민감성,감귤류 알레르기
오렌지꽃,"오렌지꽃(시트러스 아우란티움 둘시스 플라워)은 천연 향료로 사용되며, 상쾌하고 기분을 좋게하는 향을 제공합니다. 또한 피부 진정 효과가 있어 화장품에서 보습 및 혹은 피부 진정 성분으로 활용됩니다. 알레르기 반응을 유발할 수 있으니 주의가 필요합니다.",[안전],1,민감성,알레르기 유발
오렌지껍질추출물,"오렌지껍질추출물은 풍부한 비타민 C와 항산화 성분을 지니고 있어 피부를 밝게 하고 노화 방지에 도움을 줍니다. 또한 피지를 조절하고 피부결을 개선하는 데 도움이 되며, 자연유래 성분으로 자극이 적어 다양한 피부 타입에 사용 가능합니다.",,,없음,없음
오렌지껍질왁스,"오렌지껍질왁스(오렌지 피왁스)는 보습과 피부 보호에 도움이 되는 천연 성분입니다. 코스메틱 제품에서 주로 에몰리언트로 사용되며, 피부를 부드럽고 촉촉하게 유지합니다. 또한 향기가 좋고, 안정화제로 작용하여 제품의 질감을 개선합니다.",[안전],1,없음,없음
오렌지껍질오일,"오렌지껍질오일은 주로 화장품의 향을 더하기 위해 사용되며, 상쾌하고 활기를 주는 향기가 특징입니다. 또한 피부를 진정시키고 톤을 균일하게 하는 데 도움이 될 수 있습니다. 일부 민감한 피부에는 자극을 줄 수 있으므로 패치 테스트가 권장됩니다.",[주의],4-6,민감성,자극
오렌지껍질가루,오렌지껍질가루는 각질 제거와 피부 톤 개선에 도움을 주며 항산화 성분이 풍부하여 피부를 보호합니다. 향균 특성이 있어 여드름 피부 관리에 효과적입니다. 하지만 민감한 피부에는 자극이 될 수 있으므로 주의가 필요합니다.,[안전],1,민감성,자극
오렌지가루,"오렌지가루(감귤 오렌지 열매 가루)는 피부에 활력을 주고, 항산화 효과가 있어 노화 방지에 도움을 줍니다. 비타민 C가 풍부하여 피부 톤을 밝게 하고 잡티 감소 효과도 기대할 수 있습니다. 민감한 피부 사용 시 주의가 필요합니다.",,,민감성,없음
오레곤그레이프추출물,오레곤그레이프추출물은 항염 효과와 항균 특성으로 인해 피부 진정과 여드름 개선에 유용합니다. 피부 장벽 강화에 도움을 주며 항산화 작용도 있어 피부 노화 방지에 기여할 수 있습니다. 민감한 피부에는 주의가 필요할 수 있습니다.,[안전],1,민감성,없음
오레가노추출물,오레가노추출물은 강력한 항산화 및 항균 특성으로 주목받는 성분입니다. 피부 보호와 진정에 도움을 주며 여드름과 염증 완화에 유용할 수 있습니다. 하지만 일부 민감한 피부에는 자극을 줄 수 있으므로 주의가 필요합니다.,[안전],1,민감성,자극
오레가노잎추출물,"오레가노잎추출물은 항산화 및 항균 특성이 있어 피부를 진정시키고 염증을 완화하는 데 도움을 줍니다. 화장품에서는 주로 피부 건강 개선과 보호 목적으로 사용됩니다. 일반적으로 안전하나, 알레르기 반응이 있을 수 있으므로 주의가 필요합니다.",[안전],1,민감성,알레르기
오레가노잎오일,"오레가노잎오일(Origanum Vulgare Leaf Oil)은 항균 및 항산화 특성이 강해 스킨케어에서 여드름 억제와 염증 완화에 사용됩니다. 강한 향과 피부 자극 가능성이 있으므로, 민감 피부는 주의가 필요합니다. 희석해서 사용하는 것이 일반적입니다.",,,민감성,자극
오레가노잎/프로방스장미꽃추출물,"오레가노잎/프로방스장미꽃추출물은 피부 진정 및 항산화 효과가 뛰어난 성분입니다. 오레가노는 항염 효과가 있어 여드름 피부에 유용하며, 장미꽃추출물은 피부를 부드럽고 촉촉하게 가꾸어 줍니다. 예민한 피부에도 비교적 안전하게 사용할 수 있습니다.",,,민감성,없음
오레가노잎,"오레가노잎(Origanum Vulgare Leaf)은 항산화 및 항균 특성으로 인해 화장품에서 피부를 진정시키고 보호하는 데 사용됩니다. 항염 효과가 있어 여드름 완화에 도움을 줄 수 있지만, 민감한 피부에는 자극이 될 수 있으므로 주의가 필요합니다.",[안전],1,민감성,자극
오레가노오일,오레가노오일(Origanum Vulgare Oil)은 항균 및 항염 효과로 알려져 화장품에서 피부 진정과 보습에 사용됩니다. 그러나 피부 자극을 유발할 수 있어 민감한 피부에는 사용에 주의가 필요합니다.,[주의],2-3,민감성,피부 자극
오레가노꽃추출물,오레가노꽃추출물(Origanum Vulgare Flower Extract)은 항산화 및 항균 특성으로 인해 화장품에서 흔히 사용됩니다. 피부를 진정시키고 보호하며 노화 방지에 도움을 줄 수 있습니다. 그러나 민감성 피부에는 자극을 유발할 가능성이 있으므로 주의가 필요합니다.,[안전],1,민감성,자극
오레가노꽃/잎/줄기추출물,"오레가노꽃/잎/줄기추출물은 항산화 및 항균 효과로 피부를 보호하고 진정시키는 데 도움을 줍니다. 자연에서 얻은 성분으로, 민감성 피부에도 비교적 안전하게 사용되지만, 알레르기 반응을 일으킬 수 있어 패치 테스트를 권장합니다.",,,민감성,알레르기
오레가노꽃/잎/줄기수,"오레가노꽃/잎/줄기수는 피부 진정과 항균 작용으로 화장품에 흔히 사용됩니다. 항산화 성분이 풍부하여 피부 노화 방지에 도움을 줄 수 있으며, 민감한 피부에도 적합한 것으로 알려져 있습니다. 특정 성분에 민감한 사람은 주의가 필요합니다.",,,민감성,없음
오돈텔라 아우리타추출물,"오돈텔라 아우리타추출물은 미세조류에서 얻은 성분으로, 피부 보습 및 항산화에 도움을 줍니다. 피부 탄력 개선과 진정 효과가 있어 화장품, 스킨케어 제품에 자주 사용됩니다. 민감한 피부에도 비교적 안전하게 사용할 수 있습니다.",,,없음,없음
오돈텔라 아우리타오일,"오돈텔라 아우리타오일은 미세조류 출신의 유래성분으로, 피부 보습과 영양 공급에 효과적입니다. 항산화 성분이 풍부하여 피부 노화 방지에 도움을 주며, 일반적으로 피부 관리 제품에 사용됩니다. 특정 피부 타입에 자극이 있을 수 있어 주의가 필요합니다.",,,민감성,자극
오갈피나무캘러스추출물,"오갈피나무캘러스추출물은 피부 진정과 보습에 효과적인 성분으로, 항산화 작용을 통해 피부 노화를 방지하며, 피부 장벽 강화에 도움을 줍니다. 이 성분은 민감성 피부에도 적합하게 사용될 수 있습니다.",,,민감성,없음
오갈피나무줄기추출물,"오갈피나무줄기추출물은 항산화 및 항염 특성을 지녀 피부 진정과 보호에 도움을 줍니다. 또한 피부 탄력 개선과 보습 효과로 인해 스킨케어 제품에 자주 사용되며, 자극이 적어 다양한 피부 타입에 적합합니다.",,,없음,없음
오갈피나무뿌리추출물,"오갈피나무뿌리추출물은 항산화 및 항염 효과가 뛰어나 피부 진정과 면역력 증진에 도움을 주는 성분입니다. 주로 노화 방지와 피부 건강 개선을 위해 화장품에 사용됩니다. 특별한 부작용은 보고되지 않았지만, 개인 피부 상태에 따라 주의가 필요합니다.",,,없음,없음
오갈피나무껍질추출물,오갈피나무껍질추출물은 항산화 및 항염 효과가 있어 피부 진정과 보호에 도움을 줍니다. 피부의 탄력을 개선시키고 노화 방지에 기여합니다. 일반적으로 민감한 피부에도 적합하나 알레르기 반응을 유의해야 합니다.,,,민감성,알레르기
오갈피나무껍질/뿌리/줄기추출물,"오갈피나무껍질/뿌리/줄기추출물은 항산화 및 항염 효과가 있어 피부를 진정시키고 노화 방지에 도움을 줍니다. 피부 보호와 탄력 개선에 유용하며, 민감한 피부에도 비교적 안전하게 사용될 수 있습니다.",,,민감성,없음
o-페닐페놀 및 그 염류,"오-페닐페놀 및 그 염류는 주로 방부제로 사용되며, 미생물의 성장을 억제하는 데 효과적입니다. 화장품에서 제품의 안정성을 높이기 위해 사용되지만, 고농도 사용 시 피부 자극을 유발할 수 있으므로 주의해야 합니다.",,,없음,고농도시 주의
옐로우피타야추출물,"옐로우피타야추출물은 항산화 성분이 풍부하여 피부를 보호하고 노화 방지에 효과적입니다. 또한, 피부에 수분을 공급하고 진정 효과가 있어 피부 건강을 개선하는 데 도움을 줍니다. 특별한 부작용 없이 대부분의 피부 타입에 안전하게 사용 가능합니다.",,,없음,없음
옐로우콘릴리뿌리추출물,"옐로우콘릴리뿌리추출물은 보습 및 피부 진정 효과가 있는 성분으로, 피부 트러블 완화에 도움을 줄 수 있습니다. 항산화 성분이 있어 피부 보호에 기여할 수 있으며, 민감성 피부에도 비교적 안전하게 사용됩니다.",,,민감성,없음
옐로우스위트클로버추출물,"옐로우스위트클로버추출물은 피부 진정 및 항염 효과가 뛰어나며 항산화 성분이 있어 노화 방지에 도움을 줄 수 있습니다. 예민한 피부에도 적합하여 다양한 스킨케어 제품에서 사용되며, 부작용 발생 위험은 비교적 낮습니다.",[안전],1,민감성,없음
옐로우스위트클로버꽃추출물,옐로우스위트클로버꽃추출물은 피부 진정 및 항염 효과가 있어 주로 민감성 피부를 위한 화장품에 사용됩니다. 항산화 성분이 풍부해 피부의 노화 방지에도 도움을 줄 수 있습니다. 특정한 피부 타입에 따라 알레르기 반응이 있을 수 있으므로 주의가 필요합니다.,,,민감성,알레르기
옐로우스위트클로버꽃수,옐로우스위트클로버꽃수는 피부 진정과 항염 효과를 제공하여 민감성 피부에 도움을 줍니다. 항산화 성분이 있어 피부 노화 방지에도 기여합니다. 그러나 민감한 피부 타입은 사용 전 패치 테스트를 권장합니다.,,,민감성,없음
옐로우부쉬잎/줄기추출물,"옐로우부쉬잎/줄기추출물(갈레니아 아프리카나)은 항염 및 항균 효과로 피부 진정과 보호에 도움을 줄 수 있는 성분입니다. 주로 민감성 피부 및 문제성 피부 제품에 사용되며, 자연 유래 성분으로 비교적 안전성이 높습니다.",,,['민감성'],없음
